204000046 2020-12-09T00:00:30.983739+09:00
		 00:00	S#2-2	204000046
		 00:01	S#2-2	204000046
		 00:02	S#2-2	204000046
		 00:03	S#2-2	204000046
		 00:04	S#2-2	204000046
		 00:05	S#2-2	204000046
		 00:06	S#2-2	204000046
		 00:07	S#2-2	204000046
		 00:08	S#2-2	204000046
		 00:09	S#2-2	204000046
		 00:10	S#2-2	204000046
		 00:11	S#2-2	204000046
		 00:12	S#2-2	204000046
		 00:13	S#2-2	204000046
		 00:14	S#2-2	204000046
		 00:15	S#2-2	204000046
		 00:16	S#2-2	204000046
		 00:17	S#2-2	204000046
		 00:18	S#2-2	204000046
		 00:19	S#2-2	204000046
		 00:20	S#2-2	204000046
		 00:21	S#2-2	204000046
		 00:22	S#2-2	204000046
		 00:23	S#2-2	204000046
		 00:24	S#2-2	204000046
		 00:25	S#2-2	204000046
		 00:26	S#2-2	204000046
		 00:27	S#2-2	204000046
		 00:28	S#2-2	204000046
		 00:29	S#2-2	204000046
		 00:30	S#2-2	204000046
		 00:31	S#2-2	204000046
		 00:32	S#2-2	204000046
		 00:33	S#2-2	204000046
		 00:34	S#2-2	204000046
		 00:35	S#2-2	204000046
		 00:36	S#2-1	204000046
		 00:37	S#2-1	204000046
		 00:38	S#2-1	204000046
		 00:39	S#2-1	204000046
		 00:40	S#2-1	204000046
		 00:41	S#2-1	204000046
		 00:42	S#2-1	204000046
		 00:43	S#2-1	204000046
		 00:44	S#2-1	204000046
		 00:44	S#2-1	204000046
		 00:45	S#2-1	204000046
		 00:46	S#2-1	204000046
		 00:47	S#2-1	204000046
